course_year,course_sem,course_taken,rec_course,took_recom_course,scaled_score,raw_score,course_start_date,teacher_id,student_id,acceptance_date,acceptance_month,proj_grad_year,proj_grad_sem,midtermgrade,finalgrade,midtermgrade,finalgrade
2017,FALL,MATH117,MATH120,0,1213,25,21-Aug-17,P107180113,3fea4d3f,13-Jul-17,Jul,2019,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH115,0,713,20,21-Aug-17,P107180113,3fe3200f,17-Jul-17,Jul,2020,SPRING,B+,B,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3d533159,27-Mar-17,Mar,2019,SPRING,F,C,fail,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3fdd74b1,1-Aug-17,Aug,2018,SPRING,C,B,pass,pass
2017,FALL,MATH117,MATH115,0,609,15,21-Aug-17,P107180113,3fe9dcfb,17-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH117,MATH120,0,806,14,21-Aug-17,P107180113,3fea3d6d,17-Jul-17,Jul,2020,SPRING,,W,,W
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3ba7fa97,22-Aug-17,Aug,2020,SPRING,D,D,fail,fail
2017,FALL,MATH117,MATH120,0,1115,26,21-Aug-17,P107180113,3fe30dbd,15-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,914,23,21-Aug-17,P107180113,3fe34319,13-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,1113,24,21-Aug-17,P107180113,3fe70729,13-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3bad471d,27-Mar-17,Mar,2019,SPRING,C,C,pass,pass
2017,FALL,MATH117,MATH112,0,104,5,21-Aug-17,P107180113,3fe6ce17,14-Jul-17,Jul,2017,FALL,F,W,fail,W
2017,FALL,MATH117,MATH112,0,106,7,21-Aug-17,P107180113,3fe919d3,17-Jul-17,Jul,2017,FALL,F,F,fail,fail
2017,FALL,MATH117,MATH120,0,912,21,21-Aug-17,P107180113,3fe70445,17-Jul-17,Jul,2019,FALL,A-,A,pass,pass
2017,FALL,MATH117,MATH120,0,1014,24,21-Aug-17,P107265286,3fe66661,20-Jul-17,Jul,2020,SPRING,B-,B-,pass,pass
2017,FALL,MATH117,MATH115,0,510,15,21-Aug-17,P107265286,3fe2a8ff,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH115,0,412,16,21-Aug-17,P107265286,3fe6378b,18-Jul-17,Jul,2020,SPRING,F,W,fail,W
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe7fcc9,17-Jul-17,Jul,2017,FALL,C,F,pass,fail
2017,FALL,MATH117,MATH120,0,1616,32,21-Aug-17,P107265286,3fd69e11,21-Aug-17,Aug,2020,SPRING,C+,C-,pass,pass
2017,FALL,MATH117,MATH120,0,806,14,21-Aug-17,P107265286,3fd8023d,3-Aug-17,Aug,2019,FALL,B,C+,pass,pass
2017,FALL,MATH117,MATH115,0,710,17,21-Aug-17,P107265286,3fe178d1,17-Jul-17,Jul,2018,SPRING,C+,D+,pass,fail
2017,FALL,MATH117,MATH120,0,912,21,21-Aug-17,P107265286,3fe66bc5,14-Jul-17,Jul,2019,FALL,A-,B,pass,pass
2017,FALL,MATH117,MATH120,0,1515,30,21-Aug-17,P107265286,3fe61f21,25-Jul-17,Jul,2020,SPRING,A+,A+,pass,pass
2017,FALL,MATH117,MATH120,0,1013,23,21-Aug-17,P107265286,3fe9b28f,25-Jul-17,Jul,2020,SPRING,C,C,pass,pass
2017,FALL,MATH117,MATH120,0,1514,29,21-Aug-17,P107265286,3fe79815,18-Jul-17,Jul,2018,FALL,C,C,pass,pass
2017,FALL,MATH117,MATH120,0,1212,24,21-Aug-17,P107265286,3fd86313,18-Jul-17,Jul,2018,SUMMER,B+,C,pass,pass
2017,FALL,MATH117,MATH115,0,614,20,21-Aug-17,P107265286,3fe702c9,31-Jul-17,Jul,2019,SPRING,C,B                                                   -,pass,pass                                                   -
2017,FALL,MATH117,MATH120,0,1415,29,21-Aug-17,P107265286,3fee7167,18-Aug-17,Aug,2019,SPRING,C,A,pass,pass
2017,FALL,MATH117,MATH120,0,912,21,21-Aug-17,P107265286,3fe181f5,24-Jul-17,Jul,2020,SPRING,B,C-,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fdd253d,3-Aug-17,Aug,2019,FALL,B-,C+,pass,pass
2017,FALL,MATH117,MATH120,0,812,20,21-Aug-17,P107265286,3fe30e71,14-Jul-17,Jul,2018,FALL,C+,C-,pass,pass
2017,FALL,MATH117,MATH115,0,613,19,21-Aug-17,P107265286,3fef3165,21-Jul-17,Jul,2019,FALL,C-,C-,pass,pass
2017,FALL,MATH117,MATH120,0,1411,25,21-Aug-17,P107265286,3fe03719,17-Jul-17,Jul,2020,SPRING,C-,C-,pass,pass
2017,FALL,MATH117,MATH120,0,1013,23,21-Aug-17,P107265286,3fdfab73,18-Jul-17,Jul,2019,SPRING,D,C-,fail,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fec3325,14-Jul-17,Jul,2018,SPRING,C+,C-,pass,pass
2017,FALL,MATH117,MATH115,0,514,19,21-Aug-17,P107265286,3fee715d,17-Jul-17,Jul,2020,SPRING,C,B                                                   -,pass,pass                                                   -
2017,FALL,MATH117,MATH120,0,910,19,21-Aug-17,P107265286,3fded06d,17-Jul-17,Jul,2017,FALL,D+,D,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3feb112f,17-Jul-17,Jul,2020,SPRING,C-,D,pass,fail
2017,FALL,MATH117,MATH120,0,811,19,21-Aug-17,P107265286,3fecec07,17-Jul-17,Jul,2020,SPRING,C,D,pass,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe99651,17-Jul-17,Jul,2019,SPRING,A+,A+,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe91a69,19-Jul-17,Jul,2018,SPRING,F,W,fail,W
2017,FALL,MATH117,MATH120,0,1716,33,21-Aug-17,P107265286,3fda05dd,17-Jul-17,Jul,2017,FALL,B+,C,pass,pass
2017,FALL,MATH117,MATH120,0,1315,28,21-Aug-17,P107265286,3fe5f4a1,14-Jul-17,Jul,2020,SPRING,C+,C-,pass,pass
2017,FALL,MATH120,MATH120,1,812,20,21-Aug-17,P089003876,3fecd6b3,24-Aug-17,Aug,2018,SPRING,D-,D,fail,fail
2017,FALL,MATH120,MATH120,1,915,24,21-Aug-17,P089003876,3fe60955,13-Jul-17,Jul,2017,FALL,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1115,26,21-Aug-17,P089003876,3fdfe8c7,4-Aug-17,Aug,2020,SPRING,C,D,pass,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fd785ab,5-Apr-17,Apr,2020,SPRING,B,A,pass,pass
2017,FALL,MATH120,MATH120,1,1313,26,21-Aug-17,P089003876,3fd8067f,18-Aug-17,Aug,2018,FALL,F,F,fail,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fdd882f,28-Jun-17,Jun,2019,SUMMER,C,C,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fdce5d7,18-Apr-17,Apr,2018,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,812,20,21-Aug-17,P089003876,3fda8071,13-Jul-17,Jul,2020,SPRING,C,C+,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P089003876,3fe944b7,21-Aug-17,Aug,2018,SPRING,B,B+,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3bad6c1b,27-Mar-17,Mar,2019,SPRING,B,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fd62e6d,27-Mar-17,Mar,2019,SPRING,C,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3ba2fe39,25-Apr-17,Apr,2017,FALL,D-,C,fail,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3ba7049d,23-Mar-17,Mar,2020,SPRING,F,D,fail,fail
2017,FALL,MATH120,MATH120,1,2016,36,21-Aug-17,P089003876,3fdecf5f,2-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fe3556b,12-Apr-17,Apr,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fd83ca3,20-Jun-17,Jun,2020,SPRING,B,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fdb5307,5-Apr-17,Apr,2020,SPRING,B,A-,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3bab32b1,5-Apr-17,Apr,2020,SPRING,C+,A,pass,pass
2017,FALL,MATH120,MATH115,0,509,14,21-Aug-17,P089003876,3fe93a67,8-Aug-17,Aug,2020,SPRING,,W,,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fd92d75,10-Apr-17,Apr,2017,FALL,D,F,fail,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fe7ff5d,18-Aug-17,Aug,2020,SPRING,F,W,fail,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fdb2477,5-Apr-17,Apr,2020,SPRING,B+,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3bab76f9,5-Apr-17,Apr,2020,SPRING,A,A+,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3fef69a5,9-Aug-17,Aug,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3ba8fc49,24-Aug-17,Aug,2018,SPRING,D,W,fail,W
2017,FALL,MATH120,MATH120,1,1414,28,21-Aug-17,P089003876,3fe8be39,13-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1615,31,21-Aug-17,P089003876,3fe811eb,13-Jul-17,Jul,2020,SPRING,B,A-,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089003876,3ba4fec3,20-Mar-17,Mar,2018,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,912,21,21-Aug-17,P089003876,3fe89f8f,13-Jul-17,Jul,2020,SPRING,D,F,fail,fail
2017,FALL,MATH120,MATH120,1,812,20,21-Aug-17,P093001886,3fecd6b3,24-Aug-17,Aug,2018,SPRING,D-,D,fail,fail
2017,FALL,MATH120,MATH120,1,915,24,21-Aug-17,P093001886,3fe60955,13-Jul-17,Jul,2017,FALL,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1115,26,21-Aug-17,P093001886,3fdfe8c7,4-Aug-17,Aug,2020,SPRING,C,D,pass,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fd785ab,5-Apr-17,Apr,2020,SPRING,B,A,pass,pass
2017,FALL,MATH120,MATH120,1,1313,26,21-Aug-17,P093001886,3fd8067f,18-Aug-17,Aug,2018,FALL,F,F,fail,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fdd882f,28-Jun-17,Jun,2019,SUMMER,C,C,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fdce5d7,18-Apr-17,Apr,2018,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,812,20,21-Aug-17,P093001886,3fda8071,13-Jul-17,Jul,2020,SPRING,C,C+,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P093001886,3fe944b7,21-Aug-17,Aug,2018,SPRING,B,B+,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3bad6c1b,27-Mar-17,Mar,2019,SPRING,B,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fd62e6d,27-Mar-17,Mar,2019,SPRING,C,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3ba2fe39,25-Apr-17,Apr,2017,FALL,D-,C,fail,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3ba7049d,23-Mar-17,Mar,2020,SPRING,F,D,fail,fail
2017,FALL,MATH120,MATH120,1,2016,36,21-Aug-17,P093001886,3fdecf5f,2-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fe3556b,12-Apr-17,Apr,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fd83ca3,20-Jun-17,Jun,2020,SPRING,B,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fdb5307,5-Apr-17,Apr,2020,SPRING,B,A-,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3bab32b1,5-Apr-17,Apr,2020,SPRING,C+,A,pass,pass
2017,FALL,MATH120,MATH115,0,509,14,21-Aug-17,P093001886,3fe93a67,8-Aug-17,Aug,2020,SPRING,,W,,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fd92d75,10-Apr-17,Apr,2017,FALL,D,F,fail,fail
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fe7ff5d,18-Aug-17,Aug,2020,SPRING,F,W,fail,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fdb2477,5-Apr-17,Apr,2020,SPRING,B+,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3bab76f9,5-Apr-17,Apr,2020,SPRING,A,A+,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3fef69a5,9-Aug-17,Aug,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3ba8fc49,24-Aug-17,Aug,2018,SPRING,D,W,fail,W
2017,FALL,MATH120,MATH120,1,1414,28,21-Aug-17,P093001886,3fe8be39,13-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1615,31,21-Aug-17,P093001886,3fe811eb,13-Jul-17,Jul,2020,SPRING,B,A-,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P093001886,3ba4fec3,20-Mar-17,Mar,2018,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,912,21,21-Aug-17,P093001886,3fe89f8f,13-Jul-17,Jul,2020,SPRING,D,F,fail,fail
2017,FALL,MATH120,MATH120,1,1014,24,21-Aug-17,P100021964,3fedd531,14-Jul-17,Jul,2020,SPRING,A+,A,pass,pass
2017,FALL,MATH120,MATH120,1,1815,33,21-Aug-17,P100021964,3fde0f43,17-Jul-17,Jul,2020,SPRING,A+,A,pass,pass
2017,FALL,MATH120,MATH120,1,813,21,21-Aug-17,P100021964,3fe9f975,14-Jul-17,Jul,2019,FALL,C,D-,pass,fail
2017,FALL,MATH120,MATH120,1,912,21,21-Aug-17,P100021964,3fe80c05,14-Jul-17,Jul,2018,FALL,B,C,pass,pass
2017,FALL,MATH120,MATH120,1,815,23,21-Aug-17,P100021964,3fdc11a7,14-Jul-17,Jul,2017,FALL,F,W,fail,W
2017,FALL,MATH120,MATH120,1,1515,30,21-Aug-17,P100021964,3feceb53,17-Jul-17,Jul,2020,SPRING,A,A-,pass,pass
2017,FALL,MATH120,MATH120,1,1115,26,21-Aug-17,P100021964,3fed77ad,14-Jul-17,Jul,2017,FALL,C,C-,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P100021964,3fedd905,13-Jul-17,Jul,2018,SPRING,A+,A+,pass,pass
2017,FALL,MATH120,MATH120,1,1514,29,21-Aug-17,P100021964,3fe6e8ed,27-Jul-17,Jul,2018,SPRING,B,W,pass,W
2017,FALL,MATH120,MATH120,1,1615,31,21-Aug-17,P100021964,3fdfe6b5,14-Jul-17,Jul,2020,SPRING,F,W,fail,W
2017,FALL,MATH120,MATH120,1,1214,26,21-Aug-17,P100021964,3fe5784b,17-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P100021964,3fe6ae4b,21-Aug-17,Aug,2020,SPRING,A,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3fe9558d,13-Jul-17,Jul,2020,SPRING,F,W,fail,W
2017,FALL,MATH120,MATH120,1,1113,24,21-Aug-17,P100021964,3fe6b9a9,17-Jul-17,Jul,2020,SPRING,C,C,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3fdd9e4b,23-Jun-17,Jun,2019,SPRING,C,D,pass,fail
2017,FALL,MATH120,MATH120,1,1213,25,21-Aug-17,P100021964,3fe7728b,13-Jul-17,Jul,2018,FALL,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3babbf15,14-Aug-17,Aug,2018,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1215,27,21-Aug-17,P100021964,3fe7fa17,28-Jun-17,Jun,2020,SPRING,A+,A,pass,pass
2017,FALL,MATH120,MATH120,1,1715,32,21-Aug-17,P100021964,3fe2c713,14-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH120,MATH120,1,1614,30,21-Aug-17,P100021964,3fe64f4b,14-Jul-17,Jul,2020,SPRING,A+,A+,pass,pass
2017,FALL,MATH120,MATH120,1,1315,28,21-Aug-17,P100021964,3fe55b59,10-Aug-17,Aug,2020,SPRING,B,C,pass,pass
2017,FALL,MATH120,MATH120,1,1614,30,21-Aug-17,P100021964,3fe32677,14-Jul-17,Jul,2018,FALL,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3fe30e67,14-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1212,24,21-Aug-17,P100021964,3fee5475,13-Jul-17,Jul,2020,SPRING,A-,B,pass,pass
2017,FALL,MATH120,MATH115,0,513,18,21-Aug-17,P100021964,3fe8ee77,21-Aug-17,Aug,2018,FALL,D-,F,fail,fail
2017,FALL,MATH120,MATH120,1,1114,25,21-Aug-17,P100021964,3fe5e3ad,14-Jul-17,Jul,2020,SPRING,A,C,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P100021964,3fd7ae5f,13-Jul-17,Jul,2020,SPRING,A+,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3ba778c9,21-Aug-17,Aug,2018,SPRING,F,W,fail,W
2017,FALL,MATH120,MATH120,1,1012,22,21-Aug-17,P100021964,3fe1c101,14-Jul-17,Jul,2017,FALL,B,W,pass,W
2017,FALL,MATH120,MATH120,1,1215,27,21-Aug-17,P100021964,3fe7b133,14-Jul-17,Jul,2019,SPRING,C,D,pass,fail
2017,FALL,MATH120,MATH120,1,1007,17,21-Aug-17,P100021964,3fe89585,24-Aug-17,Aug,2020,SPRING,C,C-,pass,pass
2017,FALL,MATH120,MATH120,1,1615,31,21-Aug-17,P100021964,3fe80ff7,14-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P100021964,3fe32843,14-Jul-17,Jul,2020,SPRING,A+,A,pass,pass
2017,FALL,MATH120,MATH120,1,1312,25,21-Aug-17,P100021964,3fe32825,14-Jul-17,Jul,2017,FALL,A,B-,pass,pass
2017,FALL,MATH120,MATH120,1,1313,26,21-Aug-17,P107265287,3ba97f4d,14-Jul-17,Jul,2019,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1915,34,21-Aug-17,P107265287,3feea8e9,22-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1716,33,21-Aug-17,P107265287,3fe9fc1d,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3bac7149,5-Apr-17,Apr,2020,SPRING,D,W,fail,W
2017,FALL,MATH120,MATH120,1,1814,32,21-Aug-17,P107265287,3fe3065b,17-Jul-17,Jul,2019,SPRING,A,B,pass,pass
2017,FALL,MATH120,MATH120,1,1312,25,21-Aug-17,P107265287,3fef0541,23-Aug-17,Aug,2018,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1013,23,21-Aug-17,P107265287,3fea0d4d,13-Jul-17,Jul,2020,SPRING,B,D,pass,fail
2017,FALL,MATH120,MATH120,1,1314,27,21-Aug-17,P107265287,3fe7878f,14-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH120,MATH120,1,813,21,21-Aug-17,P107265287,3fe071ed,14-Jul-17,Jul,2019,SPRING,B,D,pass,fail
2017,FALL,MATH120,MATH120,1,1512,27,21-Aug-17,P107265287,3fe2bb0b,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1615,31,21-Aug-17,P107265287,3fe5e551,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1816,34,21-Aug-17,P107265287,3fe91b77,7-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,811,19,21-Aug-17,P107265287,3fe36a1f,14-Jul-17,Jul,2017,FALL,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,914,23,21-Aug-17,P107265287,3fe7e293,17-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH120,MATH120,1,1013,23,21-Aug-17,P107265287,3fec424d,17-Jul-17,Jul,2018,SPRING,D,D,fail,fail
2017,FALL,MATH120,MATH115,0,610,16,21-Aug-17,P107265287,3fdefd77,14-Jul-17,Jul,2020,SPRING,D,C,fail,pass
2017,FALL,MATH120,MATH120,1,1014,24,21-Aug-17,P107265287,3fec1877,17-Jul-17,Jul,2018,SPRING,B,D,pass,fail
2017,FALL,MATH120,MATH120,1,1512,27,21-Aug-17,P107265287,3fe8f101,17-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH120,MATH120,1,1815,33,21-Aug-17,P107265287,3fed6597,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1210,22,21-Aug-17,P107265287,3fe90119,17-Jul-17,Jul,2020,SPRING,D,C,fail,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fded1f3,5-Apr-17,Apr,2019,SPRING,I,W,I,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3bab0efd,10-Apr-17,Apr,2020,SPRING,D,C,fail,pass
2017,FALL,MATH120,MATH120,1,1613,29,21-Aug-17,P107265287,3fe6f8dd,17-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH120,MATH120,1,1312,25,21-Aug-17,P107265287,3fd9efe9,17-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH120,MATH120,1,910,19,21-Aug-17,P107265287,3fdabb63,14-Jul-17,Jul,2017,FALL,F,F,fail,fail
2017,FALL,MATH120,MATH120,1,1115,26,21-Aug-17,P107265287,3babcae1,17-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH120,MATH120,1,1313,26,21-Aug-17,P107180114,3fdc45d7,17-Jul-17,Jul,2017,FALL,D-,F,fail,fail
2017,FALL,MATH120,MATH120,1,1616,32,21-Aug-17,P107180114,3fea5c2b,14-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1913,32,21-Aug-17,P107180114,3fea3e7b,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1416,30,21-Aug-17,P107180114,3fd8ec89,13-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1115,26,21-Aug-17,P107180114,3fec33bb,18-Aug-17,Aug,2017,FALL,B,B,pass,pass
2017,FALL,MATH120,MATH120,1,1215,27,21-Aug-17,P107180114,3fdda3d7,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1114,25,21-Aug-17,P107180114,3fe8579b,18-Jul-17,Jul,2018,SPRING,C,B,pass,pass
2017,FALL,MATH120,MATH120,1,1915,34,21-Aug-17,P107180114,3fec3285,18-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1311,24,21-Aug-17,P107180114,3fe7be03,13-Jul-17,Jul,2020,SPRING,B+,B,pass,pass
2017,FALL,MATH120,MATH120,1,2016,36,21-Aug-17,P107180114,3fe54ebb,17-Aug-17,Aug,2019,FALL,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1113,24,21-Aug-17,P107180114,3fe4b9c9,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1815,33,21-Aug-17,P107180114,3fe68b91,10-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,814,22,21-Aug-17,P107180114,3fed793d,17-Jul-17,Jul,2019,SPRING,C,C,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fe75d2d,25-Aug-17,Aug,2020,SPRING,,W,,W
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fd60861,21-May-17,May,2019,SPRING,B,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fe48017,19-Apr-17,Apr,2017,FALL,A,A,pass,pass
2017,FALL,MATH120,MATH120,1,1515,30,21-Aug-17,P107180114,3feea8c1,17-Jul-17,Jul,2020,SPRING,A-,A,pass,pass
2017,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fe81f47,29-Mar-17,Mar,2020,SPRING,A-,A,pass,pass
2017,FALL,MATH120,MATH120,1,1614,30,21-Aug-17,P107180114,3fe9bf73,13-Jul-17,Jul,2019,SPRING,B+,B,pass,pass
